s_num[int],s_const[N/m],s_len[m],e_load,s_pos,rmse
2,173.93878038642305,237.88416966977522,0.48809618342816447,0.7531261850324502,2.623378572463432,5.0,-0.013433909761501439,0.27122079126622267,0.3268318847579356
2,104.65399141086364,206.81545178312214,0.746570113309869,0.5082053348065131,8.931975316858832,6.0,0.3999044044417267,0.39418035293862663,58.3607900252626
2,195.89465512240054,219.36076945579032,0.5221487624478238,0.7073618322981701,1.2412884565510807,4.0,0.018803888339404107,0.2306547543625811,0.17943783846437703
2,82.77807177240247,177.71401503517012,0.32980459663114714,0.589967476424162,8.287271796550858,6.0,0.3939411469008748,0.3972617683668782,1.9344759021649862
2,92.55553285526264,216.6712339873405,0.5908875331997174,0.689859806808176,0.073693385618262,4.0,0.29777383041916294,0.03766694197384346,0.05513142955382899
2,178.62247739239126,95.89884045051471,0.43849660011941577,0.6663198734957607,0.4029375470228558,3.0,0.24681489345771046,-0.039004036483524185,0.10079618836308973
2,211.59950635162974,132.0675102923543,0.45159311273241326,0.38428342309069397,6.459487258033025,6.0,0.08210382860730904,0.26698170775285635,0.23477015928229839
2,89.55261919908884,165.10878433646377,0.34708831942669405,0.4813716474710875,6.622440291825518,6.0,0.25029457698969615,0.39059630262350753,1.1443146667549602
2,125.91590008201914,202.27221322017422,0.7939434102632568,0.6114115611944858,1.4775704278445256,5.0,0.05885387712422763,0.39342888810178767,0.5287265008947728
2,234.36498963304743,225.9131383608091,0.701193219392187,0.6968599534267292,4.610677773129593,5.0,0.02428402391546347,0.3550864884383228,0.5216447900051293
2,229.79995420123385,222.95408983825908,0.7136312377974019,0.6273161596324535,4.015792055708454,4.0,0.3856628298615923,0.034840411945223804,0.3391806457436662
2,197.7240347726589,172.92426600523154,0.6941636383138186,0.6653854157727219,8.18039093966597,5.0,0.39726712551054977,0.36466153725349315,7.847489101115842
2,114.4848471252655,220.2620953972641,0.6665547040714082,0.5404114440198271,6.999461918588641,6.0,0.39857497644689366,0.3930413811441634,11.958854739197687
2,238.72100529817143,249.20034301428137,0.6498622471133559,0.31464011951200643,4.082108344861962,4.0,0.35791063945396095,0.011140516780508591,0.18728014598134715
2,219.62396959686495,93.62810613840291,0.6527110518154446,0.41630135739003354,2.5659327584934744,3.0,0.03697113567190913,0.36868763063100496,0.05516620966207274
2,203.42165042313076,105.39115066397352,0.7795459428026682,0.34347632584787413,7.684751946754017,6.0,0.3982286358276764,0.35715314974203294,10.814283496937723
2,160.66576121895804,207.9003388650262,0.3158692944682883,0.43308653475586684,5.568392477267166,4.0,0.3153574187705489,0.1457952352321954,0.07395669891627166
2,169.6145466974408,200.498887191798,0.6130057255271821,0.5459368292791784,2.3019530209473382,4.0,0.3671559709856721,-0.028716457479971147,0.13549508736544535
2,129.12265684579472,115.69581222194522,0.32376322644144084,0.6050820563668053,3.3413603307217032,4.0,0.1328909470334263,0.2854828201406344,0.16319296509484896
2,224.34317769190642,213.8870508928835,0.563600273212428,0.710353238751047,7.238888139767008,6.0,0.32678272880362014,0.06490384414248301,0.23946365100679892
2,248.79608114395967,158.44618784443423,0.3736575582562435,0.6635956067969957,9.007775065747204,4.0,0.32620968082799473,0.15057821107680702,0.5517838779846062
2,222.2634332864663,182.71526969235904,0.6462938040452533,0.555883264776798,6.004360505479972,6.0,-0.04696489114559971,0.3927745959734751,0.196012644360962
2,236.49942182821306,112.09452291104228,0.5074840070528286,0.6763059174027615,5.95242199618791,6.0,0.2735100845883124,0.023252643061177802,0.3679570683759627
2,248.7361666098652,156.76500072066122,0.520197304685216,0.7730958212614485,8.307685604709008,4.0,0.39163542222956693,0.11743802266120862,0.43205650481309954
2,147.56736282487014,87.9858422930183,0.5370339009772972,0.6642341785385736,6.030661136681463,6.0,0.12102480873286836,0.36462884282910435,0.6671784963242313
2,247.7262613508616,161.38333207438166,0.39135661532776894,0.3094800045805661,3.7929735273516396,6.0,0.171043178722605,0.03123248825001257,0.10626553637027442
2,149.77515585495533,172.57832455426842,0.7148379335838703,0.3809848263462384,1.9511074247033322,4.0,0.02613561030165945,0.38753596317513594,0.18776357113559783
2,161.13329373692437,130.34593518990005,0.5365457646287144,0.7786027573380772,5.869946710831032,5.0,0.3818329707290925,0.13478677435868736,0.3829980236197136
2,169.0937182182342,126.65484578673072,0.7585069348505088,0.42771487617142423,5.056427368549722,5.0,0.3554358183674887,0.39470368358287433,7.284782445164094
2,189.3746834876258,82.01863264816294,0.5990306523378359,0.36888565684685415,5.877085830723735,6.0,0.02621776191644809,0.3500510144272265,0.22168143036993487
2,106.46608896883964,134.8793231925376,0.5241916332262719,0.5827337736087168,5.718244897786554,6.0,0.25317112151550036,0.3951662621660622,2.656444754636588
2,172.28959676837184,83.86632868254179,0.34983909042388683,0.4783293541877532,7.669260198563075,6.0,0.11000809858779692,0.28376632105801136,0.32948583184375624
2,191.70368668127537,226.17881585471446,0.3479621808279883,0.34745118034885564,4.16988535184533,6.0,0.18966768297834846,0.05965596662324357,0.12582801142705854
2,171.67812286231117,89.94607933793876,0.3753629759863421,0.603188735957187,2.0955228406355833,3.0,0.08441800930682364,0.26424255529164176,0.17003837080617315
2,234.46347013185348,110.88154719712715,0.5776024877046544,0.6529144293189244,6.976817664769945,6.0,0.04303434040776172,0.3215584344413497,0.1843578796914099
2,145.6433082233342,146.51881936559886,0.6743321147019321,0.3093063712388705,7.250068830111217,6.0,0.39905643632709464,0.35350935981260323,6.616156996747213
2,101.40807551465973,113.90364021557389,0.5220630068873648,0.4486624262464725,4.6919695040846365,6.0,0.3998546823591752,0.15293472487326465,0.5400412618875055
2,134.02736013509247,231.41309433052464,0.37677079528417246,0.5970611902772811,1.6330964773789736,4.0,0.23427025875091811,0.07554518301273588,0.08054069944274506
2,230.65252887675175,153.17221391457537,0.7012120881591718,0.7371947971256717,1.1761336138881062,2.0,0.029291999170519223,0.3882814385751232,0.1543533144265925
2,88.36817064054975,76.46315861766948,0.5375939705263394,0.5986807883098644,4.93853409233599,6.0,0.30808450337589266,0.3991533652891607,2.842240043438185
2,201.97171079705697,127.13244123876316,0.6045498647712572,0.7343941270746053,5.670040369827206,6.0,0.3440562361577729,0.0009394699189408939,0.3364259547055772
2,211.08026505546246,129.6402792241899,0.4575342858125052,0.6746674705945783,1.2958552198443551,4.0,0.24918903547494842,-0.052190389498953826,0.1393177784780148
2,91.80314307934691,197.9887626819446,0.5764965714365267,0.6869073428757888,3.099793024206816,6.0,0.38955854639298704,0.13704051364130487,0.6943176478260951
2,183.10699261514665,221.68846362884068,0.5980906475384727,0.6328392357457568,1.4488848326538784,3.0,-0.007336468835792143,0.33959864368646264,0.05834606546437747
2,95.45874332140255,182.9630476771968,0.7355616257536886,0.3767390323143439,5.5791319811899145,6.0,0.3997799169126802,0.39814815607627163,21.586154216435677
2,125.78624066568531,189.12983846367732,0.653427943066023,0.5224250699457662,9.792283592452304,6.0,0.3959696572515735,0.39298062406704604,33.20836600012408
2,103.16578614806951,79.80435221151181,0.5503404980409907,0.7154908668300121,5.2433156335477875,6.0,0.27735625452977286,0.3883425578601448,3.1431931623683274
2,104.70256643383365,185.21073649706202,0.31921894635637527,0.5601971387137206,9.34502073150855,6.0,0.30022822837260343,0.39333299859019133,1.7330817604720923
2,238.69630880238785,246.59839740869833,0.7831941478821447,0.4730312090315161,2.56247019772227,4.0,0.36853590418868787,0.054207287732650766,0.9434632221337667
2,189.1196741239084,178.5689215593324,0.5781519697792492,0.4611768657766696,7.0526360601755025,6.0,0.3997044099276683,-0.016268768487214202,0.4368675133555
2,216.22022219318586,140.0432760229474,0.7980037838731524,0.37260298231964634,8.06869842946615,6.0,0.37382635231651473,0.3985948733387191,12.047346244266901
2,118.23629110688324,116.96991679925301,0.30518554712210694,0.46208786609189806,6.66912131168056,5.0,0.36282501396089273,0.1911617804162684,0.33142784273630393
2,136.98424025530923,243.55409939745942,0.7635341661926045,0.47732967554859074,2.609267540740645,6.0,0.042300997530010265,0.38102620914925855,0.5300116805104611
2,148.9286806077301,192.57308034612487,0.6242439352215009,0.4328972017776808,0.8908886628362356,3.0,-0.01103757449633358,0.35764522477049066,0.0764766192641813
2,92.80445663627523,103.01557839019208,0.3784994777965012,0.5412908192323638,6.584004980228496,6.0,0.39868783763366245,0.24191165845540963,1.1923312336358807
2,125.56952839986221,172.9699945688331,0.6769624272273318,0.6724013180520525,6.257786169355893,6.0,0.3992486968800877,0.36987652451912756,5.854344813914107
2,93.70807425081817,181.86862888614834,0.44002204572921977,0.5691708694089818,8.719639765143029,6.0,0.39726605204709475,0.3972373086988279,8.696758128688044
2,137.8486039931554,134.09148491280317,0.7826421414945441,0.6265129924512367,6.422427870639467,6.0,0.39402997994368294,0.39970167103119125,15.731188380918862
2,189.57679793914804,134.72787958730137,0.7935227959444217,0.39493194022288225,3.884084089125488,6.0,0.38409439000301304,0.014661927032435962,1.1439975538064144
2,136.24755378354263,126.70187249192858,0.6823710918387194,0.5468427561889273,0.013934648549366324,2.0,0.0043885670093716245,0.39787578798029033,0.08603006349135968
2,229.0654698733882,163.65736689287837,0.7418480187803651,0.4383732531138072,4.649238220554793,5.0,0.03357282980192544,0.3780883651586493,0.5960096439501309
2,123.01790770782995,168.71572395437656,0.7563478925760149,0.7565457989955984,1.0469408695049198,4.0,0.39937041570085996,-0.00183383865862502,0.31332606322738815
2,110.89417335910682,82.33581064316068,0.5891681875744001,0.5187697146401411,7.732155278554753,6.0,0.3985933933457918,0.395281310790795,7.369945372024169
2,159.16267793103407,116.92895349925507,0.7481344421997869,0.5416543569198664,5.346250359167448,5.0,0.393276042317955,0.38142689842945166,6.971484362018129
2,236.9562121481675,98.69073426194053,0.6598391644265872,0.49212790559026,5.209615531740138,4.0,0.024978207061931823,0.3957679840000726,0.12010999046199705
2,224.28775368195286,242.13136831274005,0.6034971179855466,0.43223109833985224,2.635838936018761,3.0,0.352366724527566,0.015050790958762938,0.14157598306117902
2,182.54992236066295,81.09787639953908,0.7370047871860259,0.740924096655032,2.737880636814668,4.0,0.39532270433486694,0.06123579029582604,0.48754332514443144
2,224.47982112498474,204.15592877020214,0.4873588797604201,0.6075912474389862,6.869763292584904,4.0,0.13013637455604687,0.35968956547569775,0.3642474099471923
2,220.394983354427,150.71044729293035,0.4677334301397551,0.3681425052959351,8.174867780046132,5.0,0.33975896779808357,0.10438680892513752,0.36779087201484323
2,186.9580075080703,155.95744534774184,0.33572144920856306,0.4188609155349325,2.0821374308617124,4.0,0.18327326559964263,0.06742231716187891,0.12135692630863394
2,167.19988555928333,86.21523586052454,0.43512014109565283,0.49385777909084766,2.4050272612671186,5.0,0.2279047985899797,0.04084983123712077,0.33601428774092973
2,193.66050828402962,148.68152592227023,0.5714531535215994,0.5041450684534223,8.843958085623798,6.0,0.3927952872531224,0.09035720584057705,0.5603586812431764
2,171.59046516720713,87.98447867823975,0.5393969364481411,0.65163699735905,9.503302348822078,6.0,0.3991357853789438,0.21819193682622295,3.2833328218179587
2,159.9030403209597,164.37461025466695,0.41753531511256015,0.36735105796687717,6.856329370870666,5.0,0.1220297325734585,0.35856357219575485,0.6793427305985729
2,85.56547701899618,111.78395042843078,0.7355920771434312,0.6421665792309691,6.769132905549449,6.0,0.39912451456470555,0.3982374656229919,43.10472432512297
2,220.08228829506828,165.9281330035824,0.7147800122614163,0.6246502181970541,9.248321299707516,5.0,0.39589299379470666,0.38413308411171954,9.220369865046601
2,224.09578889940917,222.22676135176732,0.7829110069060943,0.34909485266234586,4.0367139314799205,6.0,0.040141441573375514,0.3584895357472577,1.2800052213797048
2,239.0454935469685,92.42144095015756,0.33009715908174647,0.5381634507872439,2.6914664998938855,2.0,0.09537184288471484,0.29055435186699796,0.47910101332749666
2,112.9688301565751,160.12013001530045,0.43093487936263764,0.7548755531345364,3.1533112050754775,4.0,0.14010045450018116,0.36422893764256903,0.122613935795778
2,98.21680075901325,160.9748145676259,0.5379110220793633,0.7110503973133867,6.7168446299135995,6.0,0.3794053237651641,0.3975333322429039,3.6708992817444024
2,161.73636796306866,216.5743604224328,0.6900798495348404,0.6803271333833405,9.618284834423685,6.0,0.39900477708505844,0.3955125748370062,11.735238730765202
2,145.25075304983255,161.42325715336852,0.3423568241612243,0.7819055453534975,1.521589111097229,2.0,0.1539715869690883,0.3285045043894341,0.09699229514916108
2,181.78734917096895,187.72803798612023,0.3415102176105364,0.4770684383319121,5.881459151252367,4.0,0.1263154676143058,0.3128168786295745,0.29872010334954274
2,87.87674215345885,122.81247739941207,0.3300043384610428,0.3585565950823108,9.846700691176833,6.0,0.3957296555416968,0.38660839190020024,13.516187702774747
2,81.36384970258814,216.53338774370607,0.6084822264717833,0.47106411000937354,7.099273743102322,6.0,0.39028465776603394,0.39953382776359125,31.533667974964324
2,214.68551900127193,127.70092322521548,0.5677769552182474,0.6522183700170059,2.2851392871145935,3.0,0.08248838863060903,0.3184691236254794,0.21812731199485563
2,139.8820241028042,215.1788837004464,0.3513997104642915,0.6915643202966582,5.385056654715745,4.0,0.16587573761028085,0.361233705413169,0.10283850515856469
2,228.74102934474934,176.6848862704911,0.37689758049290717,0.5256353280177258,8.794138554345848,6.0,0.2631539048454541,0.09287960578232257,0.15201438959152686
2,185.31983969291463,238.6202590444783,0.763396496050861,0.7502677116244905,3.3023144155907214,5.0,0.02476743033905232,0.3857912216420941,0.6711197014764102
2,101.36284825750005,202.9337549020679,0.38885804976898825,0.3387533181686629,3.611885091258512,5.0,0.11905074234818835,0.34233384662663113,0.3234889669937386
2,88.79699532598733,100.57501090305237,0.3221967425015973,0.6011412691576253,2.3323960624687565,4.0,0.1470747669252227,0.32576292578021926,0.14632835924287918
2,167.15463297904034,234.43993051142772,0.39720513204461383,0.4412145251134129,3.9925809766477025,4.0,0.08905342078786288,0.30158988385822216,0.4191753524755201
2,171.67475355238264,76.46474614545265,0.319929750098426,0.4917558550762826,8.827689301135518,6.0,0.13189887939996203,0.29218175043037975,0.1678712602479823
2,149.4123966974866,152.827466129115,0.6770920365750761,0.4162891750966495,0.45142362002586145,3.0,0.33247266279306487,0.04957143967744476,0.31698055231176264
2,247.08704234646896,225.5053498097908,0.5816399488858099,0.5321271953599555,0.8136767062211536,2.0,0.3175797864930179,-0.015534166063678967,0.09547781580818489
2,88.27283756889611,96.51552579730857,0.787091997500431,0.6367814177967739,0.5054729189685725,5.0,0.04531706989935341,0.3909374999974551,0.33719657544578086
2,130.12816864855475,80.79517487625037,0.6690220551947292,0.6901080245297142,0.14664179223189522,3.0,0.39831088442877227,-0.06247719502590299,0.12661326367305
2,121.47186857236747,234.15973942114735,0.6064366940484418,0.7599744897474725,7.5626050170988055,6.0,0.3950261773362236,0.3866930777550519,5.186865097583288
2,119.85766318570018,225.88565338088594,0.33561408316523905,0.6382598738795554,9.971500006417726,6.0,0.2720451111822041,0.3850532990358728,1.8841868196298435
2,103.25514753271,137.03069993963268,0.42829217760104177,0.41871951021996623,2.114328665556051,6.0,0.25652906496974537,0.0667497369615136,0.11586300740419238
2,148.8945206551401,127.29115811140959,0.3845770088149081,0.3077426105106075,0.4685060708488997,2.0,0.27306660474419187,0.0839258565569459,0.1119297410679641
2,165.75977086469805,177.84485756429473,0.32913965147371943,0.7355038081765028,1.6121828657873571,2.0,0.3007007879410223,0.1303191564507633,0.0280286889410994
2,200.4616405749162,226.22946341792735,0.32748788619944363,0.5944071261321382,7.9967555858649995,5.0,0.11899232189403519,0.2871595730147013,0.27366160522524363
2,234.51934086447645,234.09913550076328,0.41727292232948476,0.6741314999150176,6.212840100795626,5.0,0.2573114235423545,0.09169411551515277,0.4389449125863754
2,94.54942682774801,155.89745489706286,0.6352884328543962,0.6725727893217384,6.4366554669138365,6.0,0.3969481554916191,0.3936286551758126,15.972409278063981
2,227.04783770913744,241.57635749495802,0.4957625179945293,0.5112396532172641,3.3080601081216754,5.0,0.004977241155348644,0.24456448889833637,0.19012262691994988
2,125.79667658987265,123.46137264024944,0.6582398220957129,0.7254977226210733,9.15613730697624,6.0,0.39799882749600657,0.3971514641618098,25.169510277280505
2,103.29429091021898,158.34407520127237,0.4090103610995618,0.5156454429001431,7.275322632924776,6.0,0.2505977883721997,0.3995538874095307,1.7590667658847998
2,178.04797169014853,132.69105404385184,0.6287369441658328,0.6391261269217876,8.402571126817941,6.0,0.2679646112405475,0.39904887644981146,6.148301404456422
2,121.25003584719214,207.17606153727687,0.655109472472284,0.4739974985706285,2.7844110900436703,6.0,0.3606337442540989,0.03096805518257134,0.08166214925264399
2,114.16782310079977,155.5390651462157,0.5641859748311215,0.37609333777596016,6.23151083566513,5.0,0.3955590498420454,0.39250616222081103,3.799453708602981
2,247.9690686077151,231.014721992845,0.5476478439669071,0.7464536849374634,2.0922433376901584,3.0,0.3369574466021775,-0.04849858992542605,0.14378555484079464
2,187.28245952123072,213.18256721524912,0.7092930448504668,0.3695983602459921,4.73301824553335,6.0,0.03594884231283679,0.3688818627195659,0.4408468879254697
2,213.68352589269537,154.8978451071339,0.37734314454883305,0.35178036125614265,5.643951817813983,4.0,0.08454009104050708,0.29399955969480007,0.5956666218472756
2,78.96070702344194,177.11801060502972,0.3554845153030499,0.7532972193413034,8.017183297147723,6.0,0.39251934530970256,0.3977468566181216,6.899947954263087
2,92.82414346887697,96.87777888202132,0.653083280766751,0.7985578196532424,6.399323211572354,6.0,0.39486059525614403,0.395774670431674,20.160845054837452
2,181.91581575117095,235.07401902472196,0.6325007744976672,0.41015568398374097,3.9609173913747053,4.0,0.09670674155836706,0.39097584003940655,0.13793961079106612
2,93.2372771443373,176.8891943442914,0.6789656211342443,0.6619751756466912,6.048498242432563,6.0,0.3907460407007042,0.39824546975961217,20.384932171410316
2,133.59668872839364,99.94356981968926,0.482406880765292,0.6372303954438017,6.352372237397844,6.0,0.12487180545948573,0.37110980047966224,0.41721294142095305
2,146.86543377447214,191.59660726505928,0.4278039530963803,0.612203420059106,7.937259513960775,6.0,0.16226756205860116,0.35614471475069287,0.8076229411226099
2,194.0455660037477,117.60400873063077,0.6488933133711806,0.5043998422489764,1.9875305717940672,3.0,0.013675277780749728,0.3689071992100045,0.1305908116993109
2,129.87553116136863,114.21113123522414,0.7499506492970891,0.6349240025976556,2.870013888652938,6.0,0.04955136119397496,0.393058660903859,0.38458575946725215
2,128.90879904442812,115.21948091103734,0.6477279920507943,0.38933315708971195,9.349960420266823,6.0,0.3995523947035674,0.3905971726930416,23.458669968014426
2,225.72263029943355,77.70624280262811,0.5374866138739568,0.6408004997865284,9.992325999271397,6.0,0.3607338277846822,0.13055888845574226,0.9904012319304782
2,171.21928503849506,129.30894339393524,0.5138085716208431,0.372525300925426,6.853984869095278,5.0,0.13302549996322355,0.38455489861029923,0.2233972241502089
2,249.08482834844176,114.44387435593904,0.4683111149857718,0.49961330555152667,5.533112249279165,3.0,0.134450433065889,0.3540585404902864,0.2751360233192528
2,88.51988657443954,130.9738425912197,0.5956393595847702,0.5718959067635507,1.7464334942176718,6.0,0.38814407108607674,-0.03244739633875399,0.10613091816329737
2,200.77961326050186,113.44337264749832,0.7355671437331777,0.43305949557363727,3.7344113501985166,5.0,0.0005734028002378766,0.3772090867644218,0.6142418077255406
2,143.4614355086425,232.38918459788792,0.7605787251906246,0.4566838259569481,5.994714061742409,6.0,0.39931066498554446,0.39079070822076234,7.697375233064336
2,148.02401151329443,155.59969421748173,0.5305033508184084,0.3884641395682377,0.09163464298667767,2.0,0.06796589715854723,0.3080790000624808,0.030817654705718556
2,170.73909471521486,196.79986369465232,0.7642913430233993,0.7471303415484919,1.4503217498158905,4.0,0.0016154291972110824,0.36425803993183414,0.6330869623995397
2,218.55875407769076,192.16936675214174,0.5057990361696628,0.3598087338862883,1.3226820053024957,3.0,0.2723414320305092,-0.01837737109009696,0.12633328747667122
2,161.18207178400417,122.03637504542363,0.554355988704093,0.41209875682841635,1.5782190884701286,3.0,0.367776855874554,-0.01752491278640972,0.15694861947617433
2,226.5171756868601,88.25331646612246,0.7626833609668788,0.4527422374925491,0.19272252266423817,2.0,0.034577019843364976,0.3525581536122466,0.39068718466448504
2,166.66540783521953,155.30476453978974,0.31560761732166615,0.4736320800873174,7.398752717819212,6.0,0.26887211643183306,0.11022861496492675,0.2378679514423513
2,208.63554346355403,145.90667212069485,0.7675874417649071,0.4355083163125723,5.2950445856875215,6.0,0.3900152836180205,0.02027902719861885,1.0309769158704383
2,158.47709115352774,138.38449339984874,0.4513304141577403,0.4744035413785633,0.8017912540707883,2.0,0.3131670611311822,0.10700528777689478,0.05620418280656019
2,126.47021171537611,191.77001953177847,0.47812008885697566,0.5221251876912898,8.202833827119443,6.0,0.2660952942504863,0.3973411102838308,2.937444329530446
2,109.04239626449976,129.59349594472675,0.4485396972567154,0.5207255148042507,7.19332410297691,6.0,0.2543843964751543,0.3982181592980033,2.2287265721651996
2,112.46315819416502,127.90963567060388,0.72586664595842,0.4291649452688755,7.8550685347332845,6.0,0.39962183215974034,0.3951385430410219,35.35409187015767
2,220.79306388762652,137.03979151361702,0.30244581998464065,0.41271069904268864,0.6704967060135258,6.0,0.1166485655835231,-0.032353936459777966,0.14189046249720405
2,151.46549942366227,121.86507512388089,0.7954865304131555,0.41499948395100555,9.519997721080356,6.0,0.3963622900901138,0.39974886897838136,46.72086802489227
2,246.96195878686495,166.8609386313267,0.7266073063416907,0.5808140325019042,8.66291455401177,6.0,0.3992495044370209,0.06658778303995944,7.941483176197228
2,232.28405210331127,100.43532705733978,0.5255551790600423,0.5591147104770281,1.6755521809670537,3.0,0.2658660687098069,0.03138783605673545,0.11954916938813957
2,196.701342536124,198.19033432935865,0.4974699862285538,0.7482091590634591,6.339106242139739,6.0,0.2973324585395861,0.09423183581557726,0.44158030716753927
2,157.72721963836585,163.84065400004843,0.6861677106432911,0.6467577415463165,5.562342806775851,6.0,0.3995273665050191,0.22707183503791273,4.952302318561345
2,106.63513057531932,225.8261849508225,0.6902809962808752,0.6850613471446868,6.911186181049827,6.0,0.39773315693137856,0.3992703264613192,20.66600201376423
2,239.6527895095008,129.8243787893736,0.3039260377748287,0.7572730650016604,3.649696926249426,5.0,0.06194417905025318,0.15140003413151537,0.22532477224504857
2,195.55730563481313,136.52675134978307,0.39470571518383385,0.6986304381692733,3.8013286407732783,3.0,0.3177649388594175,0.1124003885745265,0.2902321519321097
2,208.20935263803509,113.85678095700789,0.6954870172972165,0.3783086864253471,5.070452726956754,5.0,0.3844061998603908,0.0558980026390451,0.242173690480554
2,238.16397214618897,92.77782096367609,0.5315968983460724,0.5437644142025733,0.3482425302961323,1.0,0.3749085802849843,0.11193462656156772,0.05486269218438309
2,104.34258795979248,227.3886979707264,0.5048113168888382,0.7656719366273939,9.926315766622626,6.0,0.39113044534286634,0.38852236550971175,25.83395784202046
2,180.88082092018638,115.39599136018883,0.3871939645907408,0.7152888929082366,0.35099421117555374,4.0,0.1667444154509501,-0.016215932081659612,0.026373537488990417
2,148.00288842158835,77.66578383001325,0.6636826272853587,0.4294926382306141,7.237999833613024,6.0,0.397072214782337,0.33960599288163273,6.513621440533829
2,112.23521223867371,113.39805594771485,0.3511620490801957,0.7174696609032941,9.261460864802949,6.0,0.3917797911193701,0.28143570854496125,1.9007677553436972
2,81.34582766116337,171.8543903730174,0.3663081800265866,0.30185139037951725,0.05382516879980814,2.0,0.15688818755533718,0.3447751029798708,0.05624821584311387
2,221.31092507596244,166.8745885895423,0.467309434993167,0.4229836777031615,9.206102247270337,6.0,0.32452009308580165,0.0754697407288849,0.8145465635681388
2,97.52529307446015,147.05018910796616,0.33394929691546393,0.7490353932025937,4.472038075387137,5.0,0.15222981295760474,0.3598064675721172,0.37336196173400127
2,188.57793428636182,191.37397239867425,0.7592108374972246,0.7006623821180418,7.866807956300951,6.0,0.39875315125415767,0.366627397264191,9.87033084240269
2,75.9733991477597,152.0883461323463,0.4736142435089002,0.6806016470378161,5.047898104457632,6.0,0.35032918516255684,0.38952654436274314,2.392934411333684
2,87.42696364145016,229.35603682925114,0.7991370431641949,0.5271666441799253,1.9373943513824476,6.0,0.39967703229679175,0.35051751280626575,4.745102977173594
2,89.74088605559672,183.59063217679756,0.7519292906135728,0.43925244457084756,9.540120491236255,6.0,0.39249586581350904,0.3983762364932064,77.67125668678175
2,142.0514758698905,120.22656545646038,0.5198294867403687,0.6942255335080123,9.791471008517425,6.0,0.3346042125122478,0.39126598412807634,4.777568767336712
2,205.8179322011697,233.4634747756661,0.48751080086528814,0.5208007835577628,7.793615642661083,5.0,0.09701229196467598,0.35657563858597385,0.6035476383019334
2,226.77825307977784,213.67074446873647,0.5629072648581503,0.5860401011379233,7.898443385723502,6.0,0.0675934740766061,0.3371692430624259,0.268211828049397
2,215.32138232683732,101.84768802635054,0.7037932156708059,0.6448302450323199,0.38628727815005925,2.0,-0.009620338653139382,0.3574376075983732,0.28512153433297616
2,147.7423395904253,78.05864609652906,0.6225328913895951,0.3409458660154828,5.094036751490293,6.0,0.38220953653828593,0.09374682197107242,0.14919797524760578
2,230.72617414770693,95.43079991596538,0.5867187426392034,0.62963973249979,3.288560788179482,4.0,0.314593981577881,0.002781427704069528,0.08429045102983276
2,178.06092591571172,179.179622099503,0.32418632903531996,0.5576606749237101,6.812306824304441,4.0,0.1635158734247466,0.327713292436283,0.33562565524838484
2,249.6262568623607,101.34401496075486,0.3870082290533328,0.5022225286470601,1.9942760100477686,5.0,0.19157963088415875,-0.04280741928172371,0.20146402613679634
2,225.89288769103646,170.22631342980264,0.5937639738253361,0.7776207109491389,1.8780215268360168,2.0,0.10420756874735904,0.37982332670664076,0.0858064768699862
2,193.79268091791548,183.07706507164613,0.650085220189834,0.6953661709431451,1.9118580084227577,4.0,0.35759932682121953,-0.05084682241419608,0.3444484721153435
2,152.60006643930816,165.32003934671087,0.6514531103174517,0.5670254049898382,9.21125097404223,6.0,0.3985997891578653,0.39440683275847865,7.041613747857498
2,162.3631535522264,186.43826984457206,0.489518223417049,0.7722472862843581,6.316158341695103,6.0,0.08734516521488994,0.33299864940010837,0.5689057313118985
2,113.41323904417206,198.32387419193515,0.6591696484279972,0.35643775227929464,1.097031768252802,4.0,0.3672046676197297,0.02932551775922293,0.0454685145366078
2,166.09609464039562,168.67030506755356,0.702567218997903,0.7806486376660783,8.890685538130738,6.0,0.39643493527689544,0.39617933700602437,8.345294638240693
2,111.92500597080445,121.35017903326964,0.7555332897902081,0.5585854672008608,4.477511574686929,6.0,0.3989499554806387,0.39460927113245436,6.033368642420093
2,140.3160389414163,184.71351660590278,0.5251973952501006,0.47032698256559163,9.167121852315514,6.0,0.3988324703042949,0.3073771395202102,4.376539269802114
2,123.76762200953063,107.82454387795293,0.48281925706054907,0.5313686284437569,1.096873292790086,5.0,-0.028098321895180134,0.26913184834724724,0.08615528828572339
2,150.93527398145756,150.8868608880779,0.6669477734572484,0.4911294805940712,9.826811229518311,6.0,0.39890347180161545,0.39269418970126013,15.85369663261208
2,182.72678260570484,234.39721535064245,0.6783096930957971,0.47677662730903575,0.07767782836285764,2.0,0.37965479343444963,-0.04450766297481018,0.17319011456736594
2,165.9494466626892,82.59499504906415,0.42929080491141086,0.34217245107835803,2.5050799919336217,5.0,0.2219303154732455,0.06980441273519933,0.24875367125354883
2,205.7475108502217,149.91138984749426,0.4407839810982647,0.5750106046156721,0.34938101714751757,1.0,0.3656491232465998,0.12626444501918388,0.07340456679004079
2,232.31893250993505,198.02940346342552,0.4957155094899164,0.6946896181750228,8.883481924494882,5.0,0.08392242529249899,0.35963369695010095,0.8375735486760857
2,162.08563644882764,141.2569511660758,0.37469430616185223,0.3943396973759686,9.112058438876499,5.0,0.17589952530880704,0.3837560318327199,0.46180066474851916
2,241.91725664579593,117.36960622326954,0.4664866121578259,0.6218175194748727,4.249962119875425,6.0,0.004042434006011508,0.22213133860383705,0.13424437484942425
